EVEN_ID	EVENT_NAME	CONTENT	EVENT_TYPE
Y585c1c	事主在现场报该处合同问题双方起争执。	事主在现场报该处合同问题双方起争执。	0
Ycca831	转:**医院急诊—无名氏—老人不适		0
Y5aad91	事主在现场报购物刮奖刮到奖品店家不兑现消费欺诈需要相关部门处理。 催促	事主在现场报购物刮奖刮到奖品店家不兑现消费欺诈需要相关部门处理。 催促	0
Yc68e33	事主现场:停放的电动车倒下刮到停在一旁的电动车和闽D*****小车人没事现场因赔偿问题起争执。	事主现场:停放的电动车倒下刮到停在一旁的电动车和闽D*****小车人没事现场因赔偿问题起争执。	0
Y73379d	报其处因运费问题起争执需要民警调解。	报其处因运费问题起争执需要民警调解。	0
Y466e67	因维修费问题发生争执需民警到场调解。	因维修费问题发生争执需民警到场调解。	0
Y420eac	转:**医院急诊—无名氏—老人左脚骨折		0
Y5b1a29	事主报债务人不还钱双方起争执。 再报:催促。 再报:催促到场。 再报:催促到场。 催促到场	事主报债务人不还钱双方起争执。 再报:催促。 再报:催促到场。 再报:催促到场。 催促到场	0
Y18ea96	在场报其朋友欠其500元不还双方在场有纠纷矛盾。	在场报其朋友欠其500元不还双方在场有纠纷矛盾。	0
Yc54bd1	事主报因退款问题和工作人员起争执。	事主报因退款问题和工作人员起争执。	0
Y647228	事主报来该处按摩付款后却没人给他按摩双方争执。	事主报来该处按摩付款后却没人给他按摩双方争执。	0
Y4d04a6	转:**医院—无名氏—痰堵了		0
Ydcc1d6	电动车刮到门双方起争执	电动车刮到门双方起争执	0
Yd1eaad	转:**医院急诊科——股骨骨折	否认接触史	0
Y10d348	事主现场报:有顾客将黄金饰品捏坏双方因赔偿问题起争执。	事主现场报:有顾客将黄金饰品捏坏双方因赔偿问题起争执。	0
Y2b7260	事主在现场报该处工程款问题双方有争执。	事主在现场报该处工程款问题双方有争执。	0
Yf546b7	事主报债务纠纷双方争吵	事主报债务纠纷双方争吵	0
Y20729c	事主在场报:有人闯进其家称其人心脏不舒服不需120双方在场有经济纠纷。	事主在场报:有人闯进其家称其人心脏不舒服不需120双方在场有经济纠纷。	0
Yf56237	转:**医院急诊—无名氏—消化道出血		0
Yfdb45e	摩的司机报该处2个乘客不给钱口角争执求助民警处理。	摩的司机报该处2个乘客不给钱口角争执求助民警处理。	0
Yab7aa5	报警人报找对方讨要拖欠的产品加工费现场有争执需要民警调解 事主再报:双方协商处理好要撤警。	报警人报找对方讨要拖欠的产品加工费现场有争执需要民警调解 事主再报:双方协商处理好要撤警。	0
Y7e02a4	报其车辆停着时被人不慎刮坏引发争执	报其车辆停着时被人不慎刮坏引发争执	0
Y9a9ac5	闽D****60**司机报:车主不*****争执。	闽D****60**司机报:车主不*****争执。	0
Yb95b77	报警人现场报有**费用的纠纷对方不支付现需要民警处理	报警人现场报有**费用的纠纷对方不支付现需要民警处理	0
Ybf4870	转:********医院急诊—无名氏—心梗	否认接触史**绿码	0
Y30f9db	事主报:有人欠钱不还双方发生争执。	事主报:有人欠钱不还双方发生争执。	0
Y8eebbf	事主在场报:对**其钱不归还双方引发争执。 再报催促。	事主在场报:对**其钱不归还双方引发争执。 再报催促。	0
Ye7a72c	因讨要运输费用现场起争执。 事主再报:事情已经处理好了	因讨要运输费用现场起争执。 事主再报:事情已经处理好了	0
Ye022e2	转:**区****五缘院区2号楼4楼412—无名氏—骨折?	否认接触史	0
Y238645	事主现场报因为拼车费问题双方发生争执。	事主现场报因为拼车费问题双方发生争执。	0
Ya088ba	转:**医院急诊科—无名氏—心包积液	否认接触史绿码	0
Yaa9bde	***现场报:因为债务问题起争执坚持要求民警调解。	***现场报:因为债务问题起争执坚持要求民警调解。	0
Yc9d5b9	转:**医院急诊—无名氏—骨折		0
Yedce22	事主在现场报其处因摊位转让问题双方起争执 催促处理告知已通知	事主在现场报其处因摊位转让问题双方起争执 催促处理告知已通知	0
Y2357f1	事主在现场报因债务问题发生争执。	事主在现场报因债务问题发生争执。	0
Y196ae4	事主在现场报不小心把电脑屏幕弄碎了现在因为赔偿金额问题起争执。	事主在现场报不小心把电脑屏幕弄碎了现在因为赔偿金额问题起争执。	0
Ye0278c	事主报在该处健身房办卡5700余元现店家关门无法退款需...	事主报在该处健身房办卡5700余元现店家关门无法退款需要维权。	0
Ya88e97	报警人报其试用期员工(***)借走其苹果8手机现金5000元现联系不上需要民警处理。	报警人报其试用期员工(***)借走其苹果8手机现金5000元现联系不上需要民警处理。	0
Y4c8a82	转:第**医院6楼31床—无名氏—轻微脑出血		0
Y7dd0f1	事主因为**信用卡的事情发生争执。 催促 再报告知有问题直接和民警联系。	事主因为**信用卡的事情发生争执。 催促 再报告知有问题直接和民警联系。	0
Y834a9b	现场报因停放该处车辆被物业施工砸到双方赔偿起争执。 咨询是否出警已告知。	现场报因停放该处车辆被物业施工砸到双方赔偿起争执。 咨询是否出警已告知。	0
Y5e698e	转:第**医院A区6楼26床—无名氏—癫痫	否认接触史 绿码	0
Yc6a54a	报警人现场报工程款问题谈不拢双方起争执需要处理。	报警人现场报工程款问题谈不拢双方起争执需要处理。	0
Y98184c	报警人报称家里老人被狗咬伤双方因赔偿问题有争执。	报警人报称家里老人被狗咬伤双方因赔偿问题有争执。	0
Yef4877	现场报:2月份女友在店内刷卡套现店家称没套成功现发现银行已经扣钱店家不承认起争执	现场报:2月份女友在店内刷卡套现店家称没套成功现发现银行已经扣钱店家不承认起争执	0
Y89e283	转:****医院1号楼13楼36床—无名氏—急性心悸梗死		0
Y7cafc8	事主报该处有经济纠纷现双方引发争吵需民警处置。	事主报该处有经济纠纷现双方引发争吵需民警处置。	0
Y10d9d3	事主报有人打车不付钱双方争执。	事主报有人打车不付钱双方争执。	0
Yeb3e0e	现场报因退POS机押金问题起争执。	现场报因退POS机押金问题起争执。	0
Ydc98f8	事主报该处材料款问题口角争执求助民警处理。	事主报该处材料款问题口角争执求助民警处理。	0
Y64c0d3	在场报其处有经济纠纷矛盾。	在场报其处有经济纠纷矛盾。	0
Yaf0b6a	转:***医院四**无名氏—心肌缺血		0
Yd9fee2	保安报:一车主不交停车费双方发生争执需民警到场调解。	保安报:一车主不交停车费双方发生争执需民警到场调解。	0
Y87d67b	现场报小孩被狗咬伤起争执。 重复报警告知已派警。 催促到场。	现场报小孩被狗咬伤起争执。 重复报警告知已派警。 催促到场。	0
Ydb47ef	报警人现场报该处因经济纠纷对方一直跟着其双方有争执需要协助调解。	报警人现场报该处因经济纠纷对方一直跟着其双方有争执需要协助调解。	0
Yc1fe62	2人坐在报警人家门口报警人开门时绊到一个箱子箱子砸到门口的人人受伤(不用急救)现在双方因赔偿问题发生争执需民警到场调解。	2人坐在报警人家门口报警人开门时绊到一个箱子箱子砸到门口的人人受伤(不用急救)现在双方因赔偿问题发生争执需民警到场调解。	0
Yd97880	现场报其处闽D***69出租车开车门撞到其双方起争执。 中心调度331其称有到场现场没有打架。 再报民警已到场处理。要撤警。	现场报其处闽D***69出租车开车门撞到其双方起争执。 中心调度331其称有到场现场没有打架。 再报民警已到场处理。要撤警。	0
Ya7a0f6	事主报有人买东西不**。 自行协商处理。	事主报有人买东西不**。 自行协商处理。	0
Y4a68c5	现场报:债务问题与人发生争执	现场报:债务问题与人发生争执	0
Y71e531	现场报因被狗咬伤起争执。	现场报因被狗咬伤起争执。	0
Y3cf073	报与该公司有货款纠纷双方在场需要民警到场调解。 再报“是不是我们要打起来你**” 再报:咨询骂人是否犯法告知咨询出警单位或拨打12348咨询。	报与该公司有货款纠纷双方在场需要民警到场调解。 再报“是不是我们要打起来你**” 再报:咨询骂人是否犯法告知咨询出警单位或拨打12348咨询。	0
Y99943a	转:**医院住院部6楼18床(未联系好医院)—无名氏—肠梗阻		0
Y334f91	**司机报该处与车主费用问题口角争执求助民警处理。	**司机报该处与车主费用问题口角争执求助民警处理。	0
Yb199d7	转:***医院住院部15楼走廊56床(手续未办理)——骨折		0
Ybef15f	转:**医院3号楼9**无名氏—心衰		0
Y52005b	**司机现场报:乘客吐在车上不愿赔偿双方发生争执。 再报乘客已经付款告知向民警说明。	**司机现场报:乘客吐在车上不愿赔偿双方发生争执。 再报乘客已经付款告知向民警说明。	0
Y9e303f	事主在场称上门帮人安装灯具对方不给钱求助调解。 催促处理告知已经派警。	事主在场称上门帮人安装灯具对方不给钱求助调解。 催促处理告知已经派警。	0
Y160305	转:**医院急诊科——骨折	否认接触史	0
Y40d9c8	事主在现场报该处因运费问题双方起争执。	事主在现场报该处因运费问题双方起争执。	0
Yc3ad82	在场报有经济纠纷需民警处理	在场报有经济纠纷需民警处理	0
Yfa4631	报警人现场报和**因店面**西损坏赔偿问题有争执	报警人现场报和**因店面**西损坏赔偿问题有争执	0
Yd72116	事主称要投诉闽D****98**司机未将其送到目的地。	事主称要投诉闽D****98**司机未将其送到目的地。	0
Ydd091d	在场报称因为领取相关赔偿款问题双方起争执。	在场报称因为领取相关赔偿款问题双方起争执。	0
Y38ed46	现场报:有人欠钱不还有争执	现场报:有人欠钱不还有争执	0
Ye1cea2	事主报该处经济问题口角争执求助民警处理。 再报:已处理好了要撤警。	事主报该处经济问题口角争执求助民警处理。 再报:已处理好了要撤警。	0
Y3b3e44	转:**急诊抢救室—无名氏—急性心梗	否认接触史	0
Y3286ca	转:**医院3号楼16楼呼吸内科(3点左右派车)—无名氏—肿瘤		0
Y343a29	事主现场报有人因装修款问题**事主店内现场引发争执。 事主再报:现在工人在拆报警人的东西需要民警再次到场	事主现场报有人因装修款问题**事主店内现场引发争执。 事主再报:现在工人在拆报警人的东西需要民警再次到场	0
Y3e87f7	现场报因房子归属问题起争执。 事主再报先行撤销报警。	现场报因房子归属问题起争执。 事主再报先行撤销报警。	0
Y8d4d2c	事主报该处车资问题口角争执求助民警处理。 自行协商处理。	事主报该处车资问题口角争执求助民警处理。 自行协商处理。	0
Y2eaf5a	报警人报该处有经济纠纷双方有争执需要到场协调	报警人报该处有经济纠纷双方有争执需要到场协调	0
Y128450	事主在现场报称因装修费问题其处业主一直拖欠不肯付款电话*还辱骂其	事主在现场报称因装修费问题其处业主一直拖欠不肯付款电话*还辱骂其	0
Y672034	事主报:一个客人欠其8千元没还执意说是诈骗。	事主报:一个客人欠其8千元没还执意说是诈骗。	0
Y669035	报警人现场报:有人欠钱不还双方发生争执。 ***********重复报警	报警人现场报:有人欠钱不还双方发生争执。 ***********重复报警	0
Y31b623	事主报有个乘客坐车不付钱双方争执。	事主报有个乘客坐车不付钱双方争执。	0
Y297edc	事主不在现场报:因经济纠纷有人**家里不离开家里只有老人和小孩需要协助处理。	事主不在现场报:因经济纠纷有人**家里不离开家里只有老人和小孩需要协助处理。	0
Yb8d8c7	事主报该处投资不签协议口角争执求助民警处理。	事主报该处投资不签协议口角争执求助民警处理。	0
Y3ec33b	转:**医院骨科7床—无名氏—骨折		0
Y64ba50	司机报乘客吐车上清洗费用问题有争执。 再报协商好了撤警	司机报乘客吐车上清洗费用问题有争执。 再报协商好了撤警	0
Y7836b0	因**费用太贵引发争执需处理。	因**费用太贵引发争执需处理。	0
Y1935cd	报因经济问题引发争执	报因经济问题引发争执	0
Yd4fd1f	因尾款没付引发争执需处理。	因尾款没付引发争执需处理。	0
Yc4b8af	在场报2020年交往的女友**借了9000元不还需处理。	在场报2020年交往的女友**借了9000元不还需处理。	0
Yc82859	开车门不小心碰到旁边停着的小车现因赔偿问题起争执需要民警调解。 民警到场自行协商处理。	开车门不小心碰到旁边停着的小车现因赔偿问题起争执需要民警调解。 民警到场自行协商处理。	0
Y9ca2cf	因物业费问题与保安发生争执保安不让报警人将车开出需民警到场调解。 催促到场。 再报从派出所回来对**不让她开车出去。 告知有在通知派出所 再报对方不让其开车离开 再报告知已通知	因物业费问题与保安发生争执保安不让报警人将车开出需民警到场调解。 催促到场。 再报从派出所回来对**不让她开车出去。 告知有在通知派出所 再报对方不让其开车离开 再报告知已通知	0
Ybaa68c	事主报:因老板拖欠货款不给的问题发生争执。	事主报:因老板拖欠货款不给的问题发生争执。	0
Ye18594	该处因停车费问题双方起争执。	该处因停车费问题双方起争执。	0
Yd51add	司机报乘客醉酒不***也不下车引发争执 再报:被乘客徒手殴打不需要120	司机报乘客醉酒不***也不下车引发争执 再报:被乘客徒手殴打不需要120	0
Ya5105f	因碰坏人家手机因赔偿问题引发争执 再报:已解决。	因碰坏人家手机因赔偿问题引发争执 再报:已解决。	0
Ya46c9b	转:第**医院8号楼22楼78床—无名氏—脑出血后遗症		0
Ybc66b6	不小心把同学的耳机弄坏现因赔偿问题双方争执需处理。 再报双方协商处理撤警。	不小心把同学的耳机弄坏现因赔偿问题双方争执需处理。 再报双方协商处理撤警。	0
Y404cd5	报警人现场报其到该处买车有一笔款项系通过朋友**给对方现对方不承认不给报警人提车双方有争执需要协助调解。	报警人现场报其到该处买车有一笔款项系通过朋友**给对方现对方不承认不给报警人提车双方有争执需要协助调解。	0
Y7a84e4	事主现场报:其在该处应聘美*配送不干挺久了电动车也已经归还还一直扣租电动车的钱双方起争执。 再报:催促民警到场。	事主现场报:其在该处应聘美*配送不干挺久了电动车也已经归还还一直扣租电动车的钱双方起争执。 再报:催促民警到场。	0
Ya42ad8	转:第**医院急诊抢救室(已联系好第**医院接收:**************)—无名氏—肺结核		0
Y23752a	报警人报求职外卖员贷款**电动车现退车对方不肯解除贷款合同现场有争执。	报警人报求职外卖员贷款**电动车现退车对方不肯解除贷款合同现场有争执。	0
Yf7b089	在场报其处有经济债务纠纷矛盾。	在场报其处有经济债务纠纷矛盾。	0
Y2c51bd	事主报因工程款问题双方发生争执需民警到场处理。	事主报因工程款问题双方发生争执需民警到场处理。	0
Ycbcc4a	转:**医院急诊—无名氏—气胸		0
Yc79466	事主报:在该处维修表带对***表扣拿走现在不处理。	事主报:在该处维修表带对***表扣拿走现在不处理。	0
Y9015e4	在场报:因对**其部分材料费用引发争执。 邻居用***********再报要撤警告知自行让当事人撤警。	在场报:因对**其部分材料费用引发争执。 邻居用***********再报要撤警告知自行让当事人撤警。	0
Y3285c7	事主报警称手机丢失寻求民警帮助。	事主报警称手机丢失寻求民警帮助。	0
Yfbb409	报出租的集装箱对方不交租金也不让运走有争执。	报出租的集装箱对方不交租金也不让运走有争执。	0
Y535b7b	转:**医院急诊—无名氏—胃穿孔		0
Y74422a	有个顾客被猫抓伤了现因赔偿问题引发争执需民警到场处理	有个顾客被猫抓伤了现因赔偿问题引发争执需民警到场处理	0
Y4ff151	事主报因工程款问题双方争执。	事主报因工程款问题双方争执。	0
Y42fd6a	报警人现场报:IPAD放在门口忘记拿被邻居捡走拿去刷机对方不愿赔偿双方发生争执。 再报双方协商好了不需处理。 再报撤警	报警人现场报:IPAD放在门口忘记拿被邻居捡走拿去刷机对方不愿赔偿双方发生争执。 再报双方协商好了不需处理。 再报撤警	0
Y5c39f7	事主报该处有人酒驾。 报警人催促到场。 报警人催促到场。	事主报该处有人酒驾。 报警人催促到场。 报警人催促到场。	0
Y455678	事主报因房租问题和房东发生争执需民警到场处理。	事主报因房租问题和房东发生争执需民警到场处理。	0
Y2cfa71	事主在现场报该处讨要货款双方起争执。	事主在现场报该处讨要货款双方起争执。	0
Y76ffb1	事主报因公司经济纠纷问题引发争执。 催促	事主报因公司经济纠纷问题引发争执。 催促	0
Y19b8f5	事主在现场报:该处两人上门讨钱老板不在双方争吵	事主在现场报:该处两人上门讨钱老板不在双方争吵	0
Y2ab277	事主报该处因为货款问题对方不让其把货物拉走双方争执需民警帮助调解。 再报:催促。	事主报该处因为货款问题对方不让其把货物拉走双方争执需民警帮助调解。 再报:催促。	0
Y3c966c	转:**医院1号楼11楼12床—无名氏—术后		0
Y525201	转:**医院—无名氏—气喘		0
Y0412a8	事主报有个乘客下车不付钱求助处理。 再报:不用了。	事主报有个乘客下车不付钱求助处理。 再报:不用了。	0
Ydb6676	转:***医院急诊—无名氏—脑出血?	否认接触史	0
Y4cdf39	群众举报该处有几个人发送传单拉人到店内高价消费疑似涉嫌消费欺诈需要相关部门处理。	群众举报该处有几个人发送传单拉人到店内高价消费疑似涉嫌消费欺诈需要相关部门处理。	0
Y96b4fe	转:第**医院ICU 2床—无名氏—心梗	医生会跟车	0
Yacccde	异地报警(*州)报警人报称从该处寄出的*国地图是盗版刊物怀疑该处是盗版窝点。	异地报警(*州)报警人报称从该处寄出的*国地图是盗版刊物怀疑该处是盗版窝点。	0
Y153219	事主(自称有抑郁症)在现场报该处经济问题其与银行人员有争执。	事主(自称有抑郁症)在现场报该处经济问题其与银行人员有争执。	0
Y5bafac	今天一名工人在厂里(****中**电)受伤现在双方因赔偿问题发生争执对方不让离开需民警到场调解。已流转职能部门处理。 再报咨询告知已通知。	今天一名工人在厂里(****中**电)受伤现在双方因赔偿问题发生争执对方不让离开需民警到场调解。已流转职能部门处理。 再报咨询告知已通知。	0
Y5d7aa4	报其处因**费用起争执需要民警处理。	报其处因**费用起争执需要民警处理。	0
Y31b535	该处因债务纠纷现场准备打架。	该处因债务纠纷现场准备打架。	0
Y1a4eb4	**报乘客不***双方起争执	**报乘客不***双方起争执	0
Yb4e725	事主报买了一辆二手电动车现因没有合格证双方争执。	事主报买了一辆二手电动车现因没有合格证双方争执。	0
Yacb5ca	事主报其父亲欠债现对方来其家里搬东西要抵债。	事主报其父亲欠债现对方来其家里搬东西要抵债。	0
Yd519fa	转:第**医院急诊科—无名氏—心理疾病?	否认接触史	0
Yad7fab	报警人现场报该处有人上门讨钱其余情况不配合回答电话*有争吵声。	报警人现场报该处有人上门讨钱其余情况不配合回答电话*有争吵声。	0
Y8a8387	2022年5月12日1*****报警称:与酒店仓库管理员存在经济纠纷。	2022年5月12日1*****报警称:与酒店仓库管理员存在经济纠纷。	0
Y59489f	转:**医院住院部3号楼2楼2床—无名氏—盆骨骨折	核酸阴性	0
Y9d173e	**司机报醉酒乘客吐车上乘客已经离开联系其不处理现需要民警处理	**司机报醉酒乘客吐车上乘客已经离开联系其不处理现需要民警处理	0
Yf38adf	现场报:女友在*里**溜冰时候被人碰到受伤现双方在医院因赔偿问题有异议求助调解	现场报:女友在*里**溜冰时候被人碰到受伤现双方在医院因赔偿问题有异议求助调解	0
Y3f34b4	报警人报称乘坐顺风车(闽D***52)小孩吐在车上双方因赔偿问题有争执。	报警人报称乘坐顺风车(闽D***52)小孩吐在车上双方因赔偿问题有争执。	0
Y28f165	在场报称因为工程款问题双方起争执。	在场报称因为工程款问题双方起争执。	0
Y62d209	在场报其处超市倒闭老板拖欠货款有经济纠纷矛盾。	在场报其处超市倒闭老板拖欠货款有经济纠纷矛盾。	0
Y3f1b0f	事主在现场报因为对方不**换水管管网的**争执。	事主在现场报因为对方不**换水管管网的**争执。	0
Yb160e9	事主报:因为运费问题起争执。	事主报:因为运费问题起争执。	0
Ycfff1b	事主报与股东发生争执。	事主报与股东发生争执。	0
Y145c04	现场报:因和母亲争父亲遗留的房子起争执。	现场报:因和母亲争父亲遗留的房子起争执。	0
Y37c7d2	现场报因拖欠货款双方起争执。 催促到场	现场报因拖欠货款双方起争执。 催促到场	0
Y97e609	事主报其在该处安装空调不给钱口角争执求助民警处理。	事主报其在该处安装空调不给钱口角争执求助民警处理。	0
Ya8990d	事主现场报该处因债务问题双方引发争执。	事主现场报该处因债务问题双方引发争执。	0
Yde30f1	转:****湾眼科医院—无名氏—血压低消化道出血?		0
Y5151d0	转:**区**医院急诊—无名氏—胸痛	否认接触史 绿码	0
Yd24480	报警人现场报车辆存在经济纠纷对方不归还现场有争执。	报警人现场报车辆存在经济纠纷对方不归还现场有争执。	0
Y3f93f3	转:*****医院住院部—无名氏—精神问题		0
Y41373d	其处有经济纠纷现场有争执。	其处有经济纠纷现场有争执。	0
Yf2a082	事主报与出租车司机因**问题起争执	事主报与出租车司机因**问题起争执	0
Ya311ed	事主在现场报:运费问题双方争吵 再报撤警	事主在现场报:运费问题双方争吵 再报撤警	0
Y8179c1	报警人称工伤赔偿款拖欠未拿到对方联系不上告知通过法律途径处理报警人不理解需要所里到场处理。同时流转相关职能部门处理	报警人称工伤赔偿款拖欠未拿到对方联系不上告知通过法律途径处理报警人不理解需要所里到场处理。同时流转相关职能部门处理	0
Ye83859	因介绍费问题引发争执需处理。	因介绍费问题引发争执需处理。	0
Y2acf78	转:*医院住院部15**无名氏—股动脉闭塞		0
Yb29571	报警人现场报和**司机有**纠纷。	报警人现场报和**司机有**纠纷。	0
Yed24e5	司机报有乘客坐车不**。	司机报有乘客坐车不**。	0
Y63a0fb	事主报其处因经济问题双方起争执	事主报其处因经济问题双方起争执	0
Y7a61aa	事主报醉酒乘客吐车上赔偿问题引发争执。	事主报醉酒乘客吐车上赔偿问题引发争执。	0
Y9bc656	***现场报:因为做生意的押金问题和对方发生争执需要求助调解。 再报:双方协商已告知民警。	***现场报:因为做生意的押金问题和对方发生争执需要求助调解。 再报:双方协商已告知民警。	0
Y412b5f	事主报:**不让退东西需要相关部门处理。 告知已经通知	事主报:**不让退东西需要相关部门处理。 告知已经通知	0
Yd7b1b5	事主报寄放朋友家的东西遗失双方起争执	事主报寄放朋友家的东西遗失双方起争执	0
Y14af3b	(自接警情)2022年1月27日17**报警人***(身份证:******************电话:***********)来所报其先前将其钱借给其朋友现对方不愿归还其故报警求助。	(自接警情)2022年1月27日17**报警人***(身份证:******************电话:***********)来所报其先前将其钱借给其朋友现对方不愿归还其故报警求助。	0
Ydb80aa	事主现场报其处经济问题双方起争执	事主现场报其处经济问题双方起争执	0
Y0ef6f4	转:第**医院急诊—无名氏—老人癫痫	否认接触史	0
Y230ebe	转:****医院大厅—无名氏—老人摔伤	否认接触史	0
Y4fe573	事主在现场报该处有人上门讨债双方起争执。	事主在现场报该处有人上门讨债双方起争执。	0
Yed9efb	转:**医院抢救室(有医生跟车)—无名氏—心梗		0
Y4a273d	司机报乘客之前手机遗失在车上现将手机送**乘客因报酬的事情有争执(100元)。	司机报乘客之前手机遗失在车上现将手机送**乘客因报酬的事情有争执(100元)。	0
Y87d56f	转:***医院门诊楼12楼29床——血压低脚受伤	否认接触史	0
Y68afc7	报警人报在该处店面充值店面已经关了充值卡还有200元需要相关部门处理。	报警人报在该处店面充值店面已经关了充值卡还有200元需要相关部门处理。	0
Y1cc0f0	报警称贷款有纠纷对方一直打电话要钱需要备案	报警称贷款有纠纷对方一直打电话要钱需要备案	0
Y086a6d	在场报有金钱争执需民警调解	在场报有金钱争执需民警调解	0
Yc1ddeb	之前房屋装修在打扫时两台机子被家政收走卖掉现双方因赔偿问题发生争执需民警到场调解。	之前房屋装修在打扫时两台机子被家政收走卖掉现双方因赔偿问题发生争执需民警到场调解。	0
Ycff380	现场报因5月30日楼上漏水导致东西被淋到双方赔偿起争执。	现场报因5月30日楼上漏水导致东西被淋到双方赔偿起争执。	0
Yf01d42	转:第**医院7楼重症监护室—无名氏—脑中风		0
Y1da221	现场报:被该店面猫抓伤因赔偿问题起争执已自行就医。	现场报:被该店面猫抓伤因赔偿问题起争执已自行就医。	0
Y872604	在场报双方**款项问题引发争执纠纷。 再报还没联系催促。	在场报双方**款项问题引发争执纠纷。 再报还没联系催促。	0
Y9f5ecc	因之前被猫抓伤的**赔偿问题引发争执需民警调解。	因之前被猫抓伤的**赔偿问题引发争执需民警调解。	0
Y8975f3	转:**医院1号楼2楼28床—无名氏—肺炎	否认接触史	0
Y36a461	事主现场报:该处其朋友吐在车上与司机因为经济赔偿问题引发争执需要民警到场处置。	事主现场报:该处其朋友吐在车上与司机因为经济赔偿问题引发争执需要民警到场处置。	0
Yd71323	在场报其处公司应聘司机缴交押金订金保证金问题有纠纷矛盾。	在场报其处公司应聘司机缴交押金订金保证金问题有纠纷矛盾。	0
Y57b951	事主(护士)在现场报该处有人向病人讨债双方起争执。	事主(护士)在现场报该处有人向病人讨债双方起争执。	0
Y2af26f	转:**医院—无名氏—孕35+5早产	否认接触史	0
Y816317	事主现场报因装修费用问题起争执 催促到场	事主现场报因装修费用问题起争执 催促到场	0
Y262203	事主报其处有经济纠纷需要民警调解。	事主报其处有经济纠纷需要民警调解。	0
Ydf3246	事主报有人拿着一张卡来退钱双方争执。	事主报有人拿着一张卡来退钱双方争执。	0
Y34bdd2	不在现场报:经济问题有人到其家门口吵闹家里只有一个5岁小孩求助 再报人离开了不用出警了。	不在现场报:经济问题有人到其家门口吵闹家里只有一个5岁小孩求助 再报人离开了不用出警了。	0
Y5da655	转:第**医院急诊—无名氏—腹痛		0
Ye87fcc	事主在场称运货到该处对方签收了一直不给其起争执。	事主在场称运货到该处对方签收了一直不给其起争执。	0
Y6e4ffb	在现场报因装修逾期的问题现包工头不按合同支付违约金讨要尾款现还叫了人过来。	在现场报因装修逾期的问题现包工头不按合同支付违约金讨要尾款现还叫了人过来。	0
Yac37c8	司机报有乘客坐车不***。	司机报有乘客坐车不***。	0
Y3bfc50	转:****医院—无名氏—脑出血		0
Y1292b1	报警人报来该处承办刷卡机业务其尝试刷卡5000**有没有入账到账后对方不将**还给其双方起争执。 催促	报警人报来该处承办刷卡机业务其尝试刷卡5000**有没有入账到账后对方不将**还给其双方起争执。 催促	0
Y04e663	转:*医院*区5楼53床—无名氏—脚烧伤		0
Y18f3de	现场报在该处钱遗失在店面内与店家起争执。	现场报在该处钱遗失在店面内与店家起争执。	0
Yd1f4dc	转:第**医院**分院—无名氏—丘脑出血	否认接触史29号核酸阴性	0
Y3a22e3	转:**医院住院部7楼B区20床—无名氏—椎管流血		0
Yfd7d1e	***报警称其公司员工收取供应商好处费	***报警称其公司员工收取供应商好处费	0
Y4740a8	转:******医院5楼13床—无名氏—先兆早产 孕32*	否认接触史	0
Y155a8a	事主在场报因经济债务问题双方引发争执。 催促处理。	事主在场报因经济债务问题双方引发争执。 催促处理。	0
Yb23f5b	转:**市*医院15**无名氏—心脏不适		0
Yd1804e	监控设施维护人员报该处一个监控设施(**所使用)被建发房产施工时损坏现双方赔偿问题有争执需要民警调解处理。	监控设施维护人员报该处一个监控设施(**所使用)被建发房产施工时损坏现双方赔偿问题有争执需要民警调解处理。	0
Y6a024c	在场报称因为经济纠纷双方起争执。	在场报称因为经济纠纷双方起争执。	0
Y96b63c	事主在场报:因对**其钱事主在其父母家门口	事主在场报:因对**其钱事主在其父母家门口	0
Y5f8211	报此公司与人有经济纠纷需要处理	报此公司与人有经济纠纷需要处理	0
Y695616	转:**医院急诊—无名氏—腰椎骨折	否认接触史	0
Y0a0914	报被拖欠运费600元现双方有争执	报被拖欠运费600元现双方有争执	0
Y816179	报称:有一部小车故意堵住其门口。	报称:有一部小车故意堵住其门口。	0
Y25ea55	报因乘客吐在其车上不愿赔偿引发争执	报因乘客吐在其车上不愿赔偿引发争执	0
Yb75bca	转:**医院急诊科—无名氏—腋动脉损伤?		0
Y52e8af	事主现场报;有会员锻炼**玻璃砸坏双方因赔偿问题起争执。	事主现场报;有会员锻炼**玻璃砸坏双方因赔偿问题起争执。	0
Y9b7342	在场报家属被对方诈骗的情况引发争执纠纷。	在场报家属被对方诈骗的情况引发争执纠纷。	0
Y53e4cb	在场报去公司应聘司机被忽悠缴交6888元买车有纠纷矛盾。	在场报去公司应聘司机被忽悠缴交6888元买车有纠纷矛盾。	0
Y2af078	事主在场报与物业经理因赔偿纠纷引发争执。	事主在场报与物业经理因赔偿纠纷引发争执。	0
Y827f48	事主在现场报因为装修结算款问题起争执。	事主在现场报因为装修结算款问题起争执。	0
Y5a98d4	报警人微信报警反映该处店面涉嫌消费欺诈。	报警人微信报警反映该处店面涉嫌消费欺诈。	0
Y7dcd38	现场报小孩被狗咬伤起争执。 重复报警告知已派警。 催促到场。 小孩母亲***********催促到场	现场报小孩被狗咬伤起争执。 重复报警告知已派警。 催促到场。 小孩母亲***********催促到场	0
Ycb98f6	转:**医院—无名氏—腹痛	否认接触史 绿码	0
