EVEN_ID	EVENT_NAME	CONTENT	EVENT_TYPE
Ye447cc	报警人拨打我所电话报警求助称与*****路52-1号401优保集团有经济上的纠纷求助处理	报警人拨打我所电话报警求助称与*****路52-1号401优保集团有经济上的纠纷求助处理	0
Y6e0c72	现场报与朋友打牌起争执。 事主重复报警。	现场报与朋友打牌起争执。 事主重复报警。	0
Ya5b315	转:*医院住院部15**无名氏—帕金森	否认接触史	0
Y7fff1d	转:**医院—无名氏—骨折	绿码 否认接触史	0
Y3ea525	转:**医院急诊——头部外伤		0
Y441161	事主在场报:因合同纠纷对方不让其搬东西,双方在场引发纠纷。 再报,告知咨询处理单位	事主在场报:因合同纠纷对方不让其搬东西,双方在场引发纠纷。 再报,告知咨询处理单位	0
Y0c7cd7	司机报乘客醉酒不***引发争执	司机报乘客醉酒不***引发争执	0
Y9aecec	(自接警情)2022年6月15日12**,报警人***(女,身份证******************,联系电话***********)报称:被一名为**男的男子对其实施套路贷,骗走其房子。	(自接警情)2022年6月15日12**,报警人***(女,身份证******************,联系电话***********)报称:被一名为**男的男子对其实施套路贷,骗走其房子。	0
Y297ca0	事主孩子不慎碰倒对方,双方因赔偿问题起争执	事主孩子不慎碰倒对方,双方因赔偿问题起争执	0
Ydb4187	报警人现场报:刚才同事自称胃出血要求报警人将其送医检查,检查完没事,现不愿支付检查费用,双方发生争执。	报警人现场报:刚才同事自称胃出血要求报警人将其送医检查,检查完没事,现不愿支付检查费用,双方发生争执。	0
Ydaa071	事主现场报房产店铺员工欠其钱款,不还,双方起争执。	事主现场报房产店铺员工欠其钱款,不还,双方起争执。	0
Yb7e1d3	转:**医院急诊—无名氏—车祸 脑出血 呕吐	未知接触史	0
Y5e12ff	转:**医院—无名氏—危症儿童		0
Y94e75e	转:**区**码头—无名氏—子宫出血,重度贫血	成年,无法行走	0
Y375d36	报警人现场报被猫抓伤,现场因赔偿问题与猫主人起争执,需要处理。	报警人现场报被猫抓伤,现场因赔偿问题与猫主人起争执,需要处理。	0
Yc298c6	转:**医院住院部10楼消化内科53床——发热感染	否认接触史	0
Ye91d5f	事主现场报:因经营问题,现场有多名家长在该处退钱,可能会起争执。 再报:后续仍有多名家长继续聚集。	事主现场报:因经营问题,现场有多名家长在该处退钱,可能会起争执。 再报:后续仍有多名家长继续聚集。	0
Y41e9a4	现场报因被狗咬伤赔偿起争执。 催促到场。	现场报因被狗咬伤赔偿起争执。 催促到场。	0
Yef3570	事主现场报:经济纠纷起争执。	事主现场报:经济纠纷起争执。	0
Y50481d	电动车抵押在该处,现在发现损坏了,双方起争执	电动车抵押在该处,现在发现损坏了,双方起争执	0
Y291288	现场:与人有经济争执	现场:与人有经济争执	0
Y26ba27	事主现场报:停放该处一部闽D***RW小车不见了,缴费信息里查不到这部车,车已经是被开出停车场了,报警人称没有跟他人有经济矛盾。 再报,车找到了,撤销报警。	事主现场报:停放该处一部闽D***RW小车不见了,缴费信息里查不到这部车,车已经是被开出停车场了,报警人称没有跟他人有经济矛盾。 再报,车找到了,撤销报警。	0
Y43857f	事主报因债务问题,双方起争执。 ***********事主再报,双方有经济纠纷,需要民警调解。	事主报因债务问题,双方起争执。 ***********事主再报,双方有经济纠纷,需要民警调解。	0
Y52ae06	现场报:与供货商有经济争执	现场报:与供货商有经济争执	0
Y8bb725	转:**医院住院部5楼09床—无名氏—脑外伤	否认接触史 绿码	0
Y6e9742	转:***医院急诊—无名氏—骨折		0
Yfae0d2	事主在场,称售楼部要求先转账才有购房资格(未签合同),转**对方违约并且不肯退款,一直推脱,双方发生争执。	事主在场,称售楼部要求先转账才有购房资格(未签合同),转**对方违约并且不肯退款,一直推脱,双方发生争执。	0
Ydbcf48	事主现场报有人放高利贷起争执	事主现场报有人放高利贷起争执	0
Yad8475	转:**医院急诊—无名氏—脚受伤		0
Y140adf	转:**医院抢救室—无名氏—心脏病	否认接触史	0
Y244841	事主报昨天手机被其他乘客捡走,现对方要800元**手机归还,求助处理。	事主报昨天手机被其他乘客捡走,现对方要800元**手机归还,求助处理。	0
Y70bb86	疑似因经济问题,与他人有争执	疑似因经济问题,与他人有争执	0
Y6c8e7d	在场报:因对**其部分材料费用,引发争执	在场报:因对**其部分材料费用,引发争执	0
Y5432e0	转:***医院急诊科—无名氏—粉碎性骨折		0
Yc5309c	转:**医院急诊抢救室—无名氏—癌症		0
Yd1db3f	报旁边车辆开车门碰到其旁边停放的小车,因赔偿问题有争执 再报双方自行协商	报旁边车辆开车门碰到其旁边停放的小车,因赔偿问题有争执 再报双方自行协商	0
Y49135d	报警人现场报因事故赔偿问题,现有纠纷,需要调解。 事主重复报警。	报警人现场报因事故赔偿问题,现有纠纷,需要调解。 事主重复报警。	0
Yfab6e1	转:**医院住院部5楼重症室—无名氏—脑出血		0
Ya6d653	转:复旦**医院住院部10B19床—无名氏—胆囊癌	否认接触史 5.31阴性 家属绿码	0
Yf11ff6	报警女子报租了一辆小车,后因债务纠纷,车辆被债务人开走,现在与**公司有争执。	报警女子报租了一辆小车,后因债务纠纷,车辆被债务人开走,现在与**公司有争执。	0
Ya7d7c0	不说事由挂断电话,反拨一女子称前男友到家里要债,吵架,通知了解情况。	不说事由挂断电话,反拨一女子称前男友到家里要债,吵架,通知了解情况。	0
Yb65e2e	事主现场报:该处因为其不慎碰倒司机**物品双方因为赔偿问题引发争执,需要民警到场处置。	事主现场报:该处因为其不慎碰倒司机**物品双方因为赔偿问题引发争执,需要民警到场处置。	0
Yec0f6d	报警人现场报被狗咬到,现场与狗主人因赔偿问题起争执。	报警人现场报被狗咬到,现场与狗主人因赔偿问题起争执。	0
Y11f314	现场报:有人碰掉其手机,因赔偿问题争执。	现场报:有人碰掉其手机,因赔偿问题争执。	0
Yd57c4a	【自接警情】2022年4月13日17**,接群众(联系电话:***********)来电报警称其经常接到电话来电称要其还钱,需要民警到场处理。	【自接警情】2022年4月13日17**,接群众(联系电话:***********)来电报警称其经常接到电话来电称要其还钱,需要民警到场处理。	0
Y59c07e	转:**医院急诊科—无名氏—大腿骨折?	否认接触史	0
Y596882	转:***医院住院部4楼内科—无名氏—呼吸困难,心脏不适		0
Yadba61	转:第**医院1号楼神经外科15床27床—无名氏—脑溢血		0
Y46a050	转:**区**路****15**无名氏—脑梗	否认疫区史,绿码	0
Y718d63	现场报因乘客损坏其车辆,双方赔偿起争执。	现场报因乘客损坏其车辆,双方赔偿起争执。	0
Y778157	转:****医院三楼住院处三层—无名氏—二胎 先兆早产 33+5	非一日	0
Yf957e9	报称经济纠纷起争执。	报称经济纠纷起争执。	0
Ye632bc	转:**码头—无名氏—骨折	否认接触史	0
Y64ba8e	转:**医院急诊—无名氏—血栓	绿码 否认接触史	0
Y2a854a	司机在场报与业主因运费问题起争执。 再报告知已经派**所。	司机在场报与业主因运费问题起争执。 再报告知已经派**所。	0
Y60da3a	在场报称因为工程款问题,双方现场起争执。 事主再报,称撤警,已处置完毕,告知与民警落实	在场报称因为工程款问题,双方现场起争执。 事主再报,称撤警,已处置完毕,告知与民警落实	0
Y683b98	在场报双方因借贷问题引发争执纠纷。	在场报双方因借贷问题引发争执纠纷。	0
Ydcf171	转:第**医院7楼ICU—无名氏—主动脉夹层	有医生跟车	0
Y801812	因设备转让费问题发生争执,需处理	因设备转让费问题发生争执,需处理	0
Ya87ad9	事主现场报:因**摩托车费用问题有争执。 事主再报,称民警到场处置完毕。撤警。	事主现场报:因**摩托车费用问题有争执。 事主再报,称民警到场处置完毕。撤警。	0
Y25aabf	在场报双方因损坏杯子的问题引发争执纠纷。	在场报双方因损坏杯子的问题引发争执纠纷。	0
Yc3b0d0	在该处洗车,被洗坏了,需通知相关部门处理。 重复报警 事主再报无相关单位联络处理,催促。	在该处洗车,被洗坏了,需通知相关部门处理。 重复报警 事主再报无相关单位联络处理,催促。	0
Yeb68c5	现场报:因事故(交警已开单处理完毕离开,警情号:*********************0)后续赔偿问题,对方不让离开引发争执。	现场报:因事故(交警已开单处理完毕离开,警情号:*********************00)后续赔偿问题,对方不让离开引发争执。	0
Y40f29f	转:**医院6楼6A01——骨盆骨折?	否认接触史	0
Ybc07f5	事主现场报:其支付宝转账给朋友1200元,现在朋友不归还,双方起争执。 再报:协商私了,撤警。	事主现场报:其支付宝转账给朋友1200元,现在朋友不归还,双方起争执。 再报:协商私了,撤警。	0
Y14afb5	转:**医院急诊—无名氏—下肢静脉血栓	否认接触史	0
Y061b4f	自接警情)2022年4月14日22**,报警人***(身份证号码******************,联系电话***********)来所报称,其与***(身份证:******************,电话***********)恋爱期间,***多次**借款并**借用信用卡购买东西,现其发现其信用卡逾期便找***,让***还款,***多次称没钱推托报警人,报警人故报警求助。	自接警情)2022年4月14日22**,报警人***(身份证号码******************,联系电话***********)来所报称,其与***(身份证:******************,电话***********)恋爱期间,***多次**借款并**借用信用卡购买东西,现其发现其信用卡逾期便找***,让***还款,***多次称没钱推托报警人,报警人故报警求助。	0
Y0c5aa1	转:**分院住院部四楼407(手续未办)——股骨颈骨折		0
Y9be1b2	转:**第**医院住院部14**无名氏—闹栓		0
Y5944d8	报警人现场报,该处有人称报警人的亲戚欠钱,堵住报警人的车不让离开,需要协助调解。 再报:对**离开,无需民警到场。	报警人现场报,该处有人称报警人的亲戚欠钱,堵住报警人的车不让离开,需要协助调解。 再报:对**离开,无需民警到场。	0
Y008364	事主反映**车闽DD***6拒载。	事主反映**车闽DD***6拒载。	0
Y5949d6	转:***医院三楼外科病房—无名氏—阑尾炎	绿码 阴性 否认接触史	0
Yd0b4c9	转:第**医院1号楼16**无名氏—心梗		0
Y116ddd	转:**医院急诊—无名氏—脸部烧伤		0
Y662d83	举报该处无人登记检查**,担心疫情。	举报该处无人登记检查**,担心疫情。请及时进行处置,并反馈处理情况。	0
Y76ecd0	转:**医院3号**院部—无名氏—骨折		0
Y92a30d	转:**码头—无名氏—中风?血糖高	否认接触史	0
Yc7ed5d	两人走在路上相碰,对方的手机掉落损坏,双方因赔偿问题发生争执,需民警到场调解。 再报对方走了,要撤警。	两人走在路上相碰,对方的手机掉落损坏,双方因赔偿问题发生争执,需民警到场调解。 再报对方走了,要撤警。	0
Y67c2f0	有个客人不结账,需处理。 催促到场	有个客人不结账,需处理。 催促到场	0
Y2b1cc1	转:**区*医院住院部4楼18床——头晕	否认接触史	0
Y85d3d2	转:**医院急诊科—无名氏—自发右踝破溃等		0
Y63ed92	事主在场报:因对**其4000元钱,双方在场引发纠纷。 再报,称民警已到场,告知配合处置。 事主再报催促处理。	事主在场报:因对**其4000元钱,双方在场引发纠纷。 再报,称民警已到场,告知配合处置。 事主再报催促处理。	0
Y6ebd1e	现场报因乘客甩车门导致损坏,双方赔偿起争执。	现场报因乘客甩车门导致损坏,双方赔偿起争执。	0
Y6c7d79	转:**医院急诊—无名氏—摔伤		0
Ye4cb83	事主报和二房东因装修房子的费用问题,双方争执,需民警到场处理。	事主报和二房东因装修房子的费用问题,双方争执,需民警到场处理。	0
Y540535	事主报因网约车司机绕路,双方争执。 询问情况	事主报因网约车司机绕路,双方争执。 询问情况	0
Yaee9a6	转:**医院10楼22床—无名氏—消化内科	否认接触史	0
Ycaae21	事主报因小费问题与KTV小妹起争执 事主再报催促到场,告知已派警。	事主报因小费问题与KTV小妹起争执 事主再报催促到场,告知已派警。	0
Yda8226	事主在现场报店面转让,不想要了,双方发生争执,对***身份证。 再报:告知已派警。	事主在现场报店面转让,不想要了,双方发生争执,对***身份证。 再报:告知已派警。	0
Y83c984	事主报一名工头跑到其住处,双方引发争执。 ***********再报:催促到场。	事主报一名工头跑到其住处,双方引发争执。 ***********再报:催促到场。	0
Y390f80	转:**医院—无名氏—头晕		0
Y9cd9b0	事主现场报:给对**货,货款未给,双方起争执。	事主现场报:给对**货,货款未给,双方起争执。	0
Y19fd18	报警人现场报,该处因货款纠纷问题有争执,可能引发打架,需要协助调解。	报警人现场报,该处因货款纠纷问题有争执,可能引发打架,需要协助调解。	0
Yd2c6c7	报警人报称其公司***(**)有限公司被人威胁恐吓,现报警求助。	报警人报称其公司***(**)有限公司被人威胁恐吓,现报警求助。	0
Ybb2846	转:第**医院急诊科—无名氏—骨折	否认接触史	0
Y29c360	转:第**医院2号楼9楼——肿瘤癌症治疗	否认接触史	0
Y241c93	转;第**医院急诊楼6楼17床—无名氏—骨盆骨折	否认接触史	0
Y58bc4f	报警人报因通过物流送到的东西损坏,和现场配送人员有争执	报警人报因通过物流送到的东西损坏,和现场配送人员有争执	0
Y2457f7	事主报乘客没办法付钱,双方争执	事主报乘客没办法付钱,双方争执	0
Y286a86	事主在场报与房东因工具管理费问题引发纠纷,对方不让其工具拿走。	事主在场报与房东因工具管理费问题引发纠纷,对方不让其工具拿走。	0
Y833a3c	事主报:因搬运沙发的费用问题与客户协商不了起争执,求助调解处理。 再报:协商处理好了,要撤警。	事主报:因搬运沙发的费用问题与客户协商不了起争执,求助调解处理。 再报:协商处理好了,要撤警。	0
Yf28f36	在场报,让人帮**社保,对方没按时交,有时交了有时没交;有纠纷矛盾。	在场报,让人帮**社保,对方没按时交,有时交了有时没交;有纠纷矛盾。	0
Y23ad49	事主现场报因债务问题对方不让其离开	事主现场报因债务问题对方不让其离开	0
Y70bda7	转:***医院住院部15**2床—无名氏—心梗		0
Y98fa8c	转:**医院急诊—无名氏—中风	否认接触史	0
Y6aa5eb	事主报:其一个打称被人弄坏,对方不愿赔偿起争执。 再报对方愿意赔钱了,告知向民警说明。	事主报:其一个打称被人弄坏,对方不愿赔偿起争执。 再报对方愿意赔钱了,告知向民警说明。	0
Y6b030a	**经营	市***转办:****西**排档报其处大排档**经营,需要城管处理。。	0
Y0642f6	转:**医院住院部18层33床—无名氏—溶血性贫血		0
Yaff19d	2022年5月28日10时23分许,我所接群众报警称:与老板有合同经济纠纷,求助处理。	2022年5月28日10时23分许,我所接群众报警称:与老板有合同经济纠纷,求助处理。	0
Y5a593d	事主在场报:老板欠其几万元,现在人家家楼下,通话*提到“称把明天横幅拉过来” 再报撤警,告知与民警说明	事主在场报:老板欠其几万元,现在人家家楼下,通话*提到“称把明天横幅拉过来” 再报撤警,告知与民警说明	0
Y03e122	转:**医院3号楼4楼01床—无名氏—颅内损伤		0
Y8ba71d	转:**二院急诊科—无名氏—腰椎骨折	否认接触史,绿码	0
Y0d39e6	事主报装修款问题引发争执。	事主报装修款问题引发争执。	0
Ye49749	转:***医院急诊—无名氏—脊柱骨折		0
Y6ce144	转:**医院急诊部—无名氏—胰腺炎		0
Yf7ff93	转:第**医院急诊—无名氏—小孩手烫伤	否认接触史	0
Y00be39	转:**卫生院—无名氏—肾结石 胰腺炎?	绿码 阴性 否认接触史	0
Y96878f	**司机报乘客吐车上,因洗车费用问题发生争执,需处理。 再报告知已派警	**司机报乘客吐车上,因洗车费用问题发生争执,需处理。 再报告知已派警	0
Ycc306d	事主现场报:朋友借钱不还报警人过来讨要双方引发争执	事主现场报:朋友借钱不还报警人过来讨要双方引发争执	0
Y37063a	在场报有供应商要搬空超市货物,现双方起争执。	在场报有供应商要搬空超市货物,现双方起争执。	0
Y4279ba	事主拿不到运费起争执	事主拿不到运费起争执	0
Ye4951a	出租车司机现场报与乘客因行车费用问题起争执,需要处理。 催促,告知已派警	出租车司机现场报与乘客因行车费用问题起争执,需要处理。 催促,告知已派警	0
Y417f71	事主现场报:客户手机抵押借钱,现不还起争执。 再报,对**5点让人转钱给他,如果没有转再报,告知已派警,情况向出警民警说明。	事主现场报:客户手机抵押借钱,现不还起争执。 再报,对**5点让人转钱给他,如果没有转再报,告知已派警,情况向出警民警说明。	0
Ydf06b5	事主报合伙人要拿走**的衣服,双方起争执。 再报:催促,告知已通知。	事主报合伙人要拿走**的衣服,双方起争执。 再报:催促,告知已通知。	0
Y3eb132	事主报送货不给货款问题引发争执。	事主报送货不给货款问题引发争执。	0
Y1941e2	转:**码头—无名氏—老人昏迷	否认接触史	0
Y65cb21	现场报因跑车运费结算起争执。 催促到场。	现场报因跑车运费结算起争执。 催促到场。	0
Y96ba10	报弄坏他人东西,因赔偿问题,引发争执	报弄坏他人东西,因赔偿问题,引发争执	0
Y779aca	事主在场报因吐在车上赔偿问题引发争执。 催促到场,告知已派警。 再报被对方殴打,催促	事主在场报因吐在车上赔偿问题引发争执。 催促到场,告知已派警。 再报被对方殴打,催促	0
Y2ba526	转:**医院1号楼13楼8床—无名氏—气管清创	否认接触史	0
Y773b03	事主在场,报其处因装修款项、工程问题,与他人起争执,需民警协助处置。	事主在场,报其处因装修款项、工程问题,与他人起争执,需民警协助处置。	0
Y98d80c	其处有人讨要工程款,现将**在大门口。	其处有人讨要工程款,现将**在大门口。	0
Yd7a086	转:**码头—无名氏—中风,高血压	否认接触史	0
Yac11d6	事主报与驿站因存快递费用问题起争执	事主报与驿站因存快递费用问题起争执	0
Y7f36b1	转:第**医院1号楼15楼22床——多处骨折		0
Y636603	转:**医院急诊—无名氏—肾挫伤		0
Yca5a18	事主在现场报:**费纠纷,双方争吵	事主在现场报:**费纠纷,双方争吵	0
Y654ef7	事主报:对方拿钱不装修,双方起争执。	事主报:对方拿钱不装修,双方起争执。	0
Ye9ac5b	现场报因**问题起争执。	现场报因**问题起争执。	0
Y2597d4	在场报:摔坏雇主杯子,因赔偿问题,引发争执 再报催促。 催促到场	在场报:摔坏雇主杯子,因赔偿问题,引发争执 再报催促。 催促到场	0
Y3ddd2a	事主现场报因借钱问题起争执	事主现场报因借钱问题起争执	0
Y3c4858	事主现场报:手机被压坏,双方因赔偿问题起争执。 再报双方协商私了,撤警。	事主现场报:手机被压坏,双方因赔偿问题起争执。 再报双方协商私了,撤警。	0
Yc8c576	转:**医院1号11楼17床—无名氏—肺部感染	否认接触史	0
Y8ac02c	转:**医院1号楼7楼5床—无名氏—骨折	否认接触史	0
Yca996d	现场报:投资未回款与对方发生争执。 再报:要开报警回执单,告知联系***。	现场报:投资未回款与对方发生争执。 再报:要开报警回执单,告知联系***。	0
Y064658	在场报因借贷问题双方争执,在吵架	在场报因借贷问题双方争执,在吵架	0
Y9f8a32	转:**医院住院部1**无名氏—二院接危重儿童		0
Ybd40ea	工作人员报有人来换手机屏幕后不付钱引发争执。	工作人员报有人来换手机屏幕后不付钱引发争执。	0
Y823db3	转:二院急诊科—无名氏—股骨头断裂		0
Y7d9795	转:第**医院**分院—无名氏—头晕呕吐腹痛	否认接触史	0
Ye8411c	现场报:因债务问题,和人起争执。 催促到场 再报自己没空处理,后续有时间再处理,告知与民警说明。	现场报:因债务问题,和人起争执。 催促到场 再报自己没空处理,后续有时间再处理,告知与民警说明。	0
Y01780c	事主报:两个小孩打架因为赔偿问题已,家长起争执、	事主报:两个小孩打架因为赔偿问题已,家长起争执、	0
Yda92c3	转:*医院分院住院部3楼50床—无名氏—气喘 肺部感染	核酸阴性,绿码,否认接触史	0
Y00c582	报其应聘**么外卖员,支付100元押金,对方引导其到该处取电...	报其应聘**么外卖员,支付100元押金,对方引导其到该处取电动车,现又要其缴纳500元费用,事主不能接受,对方不愿退还押金	0
Y41942d	报警男子报有两股东有争执,现在不让其货物拿走,有争执。 再报,催促。 催促	报警男子报有两股东有争执,现在不让其货物拿走,有争执。 再报,催促。 催促	0
Ydfe6d7	转:**医院住院2-10楼21床——胃出血		0
Y804f5b	事主在现场报:和美甲机构有培训签了垫付学费的合同,后发现是网上贷款,现场双方争吵	事主在现场报:和美甲机构有培训签了垫付学费的合同,后发现是网上贷款,现场双方争吵	0
Yb43311	事主在现场报对方装货时少了5件货,双方起争执。	事主在现场报对方装货时少了5件货,双方起争执。	0
Y4c9fe4	事主现场报:因停车收费问题起争执。 催促到场。	事主现场报:因停车收费问题起争执。 催促到场。	0
Y52cfb4	不在场报通过看监控有人在撬锁,报警人正赶往现场,可能是股东之间的纠纷,具体情况报警人无法说明 再报:对**继续换锁,告知跟出警单位说明。	不在场报通过看监控有人在撬锁,报警人正赶往现场,可能是股东之间的纠纷,具体情况报警人无法说明 再报:对**继续换锁,告知跟出警单位说明。	0
Ya975fe	事主报业主拖欠装修尾款问题引发争执。	事主报业主拖欠装修尾款问题引发争执。	0
Y9a78a5	转:**医院住院部13楼18床—无名氏—腿骨折		0
Yb6670c	转;第**医院住院部5楼13床—无名氏—颈椎骨折		0
Yff2f8a	司机报有乘客吐车上,只支付**没有支付清洗费用就离开,现需要民警处理	司机报有乘客吐车上,只支付**没有支付清洗费用就离开,现需要民警处理	0
Y8160b6	转:第**医院妇科3楼-50床—无名氏—孕妇出血		0
Yee28e4	转:**医院急诊—无名氏—车祸,股骨粗隆骨折		0
Ye72498	转:***医院住院部神经内科13楼19床—无名氏—有气切	否认接触史	0
Y32d2b8	转:**医院急诊科—无名氏—髋骨骨折	否认接触史,绿码	0
Y5b8e6e	转:**急诊—无名氏—**综合症		0
Y07c36a	转:**医院急诊科抢救室—无名氏—硬膜下出血	清醒,否认接触史	0
Y063fe2	在场报双方因找工作贷款的协议问题引发争执纠纷。	在场报双方因找工作贷款的协议问题引发争执纠纷。	0
Y7d957d	转:**医院1号楼7楼18床——心脏病	否认接触史	0
Yb68a13	出租车闽D***31司机报乘客吐车上,因洗车费用问题发生争执,需处理。	出租车闽D***31司机报乘客吐车上,因洗车费用问题发生争执,需处理。	0
Y83a6e6	转:**医院—无名氏—中风	否认接触史	0
Yad9f28	事主在现场报有人装修不付钱起争执。	事主在现场报有人装修不付钱起争执。	0
Y2dd3e7	转:第**医院住院部呼吸科8号楼9楼29床—无名氏—心脏疾病		0
Ydbc389	转:**医院10楼28床—无名氏—急性脑梗?	否认接触史	0
Ya7a753	转:**医院急诊科—无名氏—惊厥		0
Y69165d	事主在场报:因欠债问题,对方拦着其闽D***88黑色货车,双方在场引发纠纷。	事主在场报:因欠债问题,对方拦着其闽D***88黑色货车,双方在场引发纠纷。	0
Y3a103c	报警人现场,因货款问题与该处发生争执,需要协助调解。	报警人现场,因货款问题与该处发生争执,需要协助调解。	0
Y9b5081	现场报有人请吃饭,现对方要求AA制问题起争执。	现场报有人请吃饭,现对方要求AA制问题起争执。	0
Y1cebca	事主在场,报其处因装修款项问题,与房东起争执,需民警协助处置。 再报:协商好了。	事主在场,报其处因装修款项问题,与房东起争执,需民警协助处置。 再报:协商好了。	0
Yce02eb	其处经济纠纷,现场有争执。	其处经济纠纷,现场有争执。	0
Y8101c6	报警人报称因租车押金问题有争执。	报警人报称因租车押金问题有争执。	0
Y05872f	转:**市*医院住院部7楼重病1床—无名氏—做手术		0
Y4d99c9	转:**医院急诊ICU—无名氏—主动脉夹层		0
Y0d428b	转:****医院 **医院医生***********—无名氏—误食清洁膏?		0
Yf412da	现场:与朋友经济争执 再报:对方离开,不需出警,告知和民警说明。	现场:与朋友经济争执 再报:对方离开,不需出警,告知和民警说明。	0
Ydc7e93	事主报:百嘉里连锁超市倒闭,其年前**值500元,还余400...	事主报:百嘉里连锁超市倒闭,其年前**值500元,还余400***使用。	0
Yfc7d27	闽D***72、闽D***83小车被小孩划伤,家长不愿赔偿,引发争执 再报:已经处理好了	闽D***72、闽D***83小车被小孩划伤,家长不愿赔偿,引发争执 再报:已经处理好了	0
Y583807	事主因运费问题与商家起争执	事主因运费问题与商家起争执	0
Y673fd8	转:**医院(待医生联系)—无名氏—新生儿,呼吸不畅		0
Ybc1e60	事主报其在该处摆摊,有个人称摊位是他的收费450元。口角争执,求助民警处理。	事主报其在该处摆摊,有个人称摊位是他的收费450元。口角争执,求助民警处理。	0
Y67d35d	转:**医院四楼ICU—无名氏—肺部感染		0
Ye004a9	转:**医院 ICU 28床 出院手续未办理—无名氏—脑出血		0
Y8c327f	转:***医院急诊—无名氏—肺栓塞?	否认接触史	0
Yd53af8	转:**医院抢救室—无名氏—摔伤		0
Ycbc8b8	报警男子报车辆抵押,没**车,现在要将**私人物品拿走,对方不肯,有争执	报警男子报车辆抵押,没**车,现在要将**私人物品拿走,对方不肯,有争执	0
Y00bef4	交通事故已经开单,对方索要误工**争执 再报双方私了。	交通事故已经开单,对方索要误工**争执 再报双方私了。	0
Yddef18	转:***医院急诊室—无名氏—骨裂	否认接触史	0
Y990dbe	事主现场报该处因使用POS机问题,双方引发争执。	事主现场报该处因使用POS机问题,双方引发争执。	0
Ya1a047	转:****医院门诊三**无名氏—慢阻肺	否认接触史	0
Ycd0a01	在场报因经济问题引发争执	在场报因经济问题引发争执	0
Y6e141a	**报:因车主不***,引发争执	**报:因车主不***,引发争执	0
Y71f9fb	事主报因经济纠纷起争执	事主报因经济纠纷起争执	0
Y36f127	转:第**医院产科—无名氏—早产,破水		0
Y1733a7	转:**医院—无名氏—撞伤	否认接触史	0
Y72c2e3	**司机报乘客吐在**,现因赔偿问题起争执,需要民警调解。 重复报警 再报自行处理好了,要出警民警说了。	**司机报乘客吐在**,现因赔偿问题起争执,需要民警调解。 重复报警 再报自行处理好了,要出警民警说了。	0
Yea6aba	**司机报乘客吐在车上,现因赔偿问题起争执需要民警调解 报警人催促到场。	**司机报乘客吐在车上,现因赔偿问题起争执需要民警调解 报警人催促到场。	0
Y346205	**报乘客不付钱,双方起争执	**报乘客不付钱,双方起争执	0
Ydd36f2	转:**医院抢救室—无名氏—疑似夹层		0
Y64f178	转:***医院急诊—无名氏—中风		0
Y3531e6	转:***医院16楼19床—无名氏—手、脚骨折	绿码 否认接触史	0
Yfb36e7	事主报公司推销让加盟团队承诺可以介*做装修活,现公司没有给其介绍做工要退钱,双方发生争执。	事主报公司推销让加盟团队承诺可以介*做装修活,现公司没有给其介绍做工要退钱,双方发生争执。	0
Y1771f2	闽D***70出租车司机报:该处乘客吐在车上,**问题口角争执,求助民警处理。 再报撤警	闽D***70出租车司机报:该处乘客吐在车上,**问题口角争执,求助民警处理。 再报撤警	0
Ybd85ee	出租车司机报因费用问题与乘客有纠纷,需要民警调解。	出租车司机报因费用问题与乘客有纠纷,需要民警调解。	0
Y9a4eef	报警人现场报,该处因装修问题有经济纠纷,需要协助调解。(已电话通知**所) 再报催促。	报警人现场报,该处因装修问题有经济纠纷,需要协助调解。(已电话通知**所) 再报催促。	0
Y28187d	事主现场报:其将一辆浙H*****捷借给他人,对方将其车辆抵押到该处,现该处人员不将车辆给其并向其索要28万元,有争执。 ***********重复报警,告知已派警 催促到场	事主现场报:其将一辆浙H*****捷借给他人,对方将其车辆抵押到该处,现该处人员不将车辆给其并向其索要28万元,有争执。 ***********重复报警,告知已派警 催促到场	0
Y56cd4a	事主(一名女子)报:该处因对方借钱不还,并抢走报警人手机,引发争执,需要民警处理。后电话被一男子拿走挂断。	事主(一名女子)报:该处因对方借钱不还,并抢走报警人手机,引发争执,需要民警处理。后电话被一男子拿走挂断。	0
Yf500c0	转;**医院抢救室—无名氏—心率低	否认接触史	0
Yd1ce61	转:**医院住院部14楼27床——脑瘤患者		0
Y36e1ed	转:第**医院急诊—无名氏—呼吸衰竭	否认接触史	0
Y48bfb4	报警人现场报和路边停车收费人员因停车费问题有争执,需要处理	报警人现场报和路边停车收费人员因停车费问题有争执,需要处理	0
Ycd7a9e	在医院门口轮椅撞到一名老人,对**受了点伤,现开价2万元,双方争执,需处理。	在医院门口轮椅撞到一名老人,对**受了点伤,现开价2万元,双方争执,需处理。	0
Y47bbd5	转;第**医院重症监护7楼11床—无名氏—面部外伤整形		0
Y238751	司机报乘客吐车上不**车费,引发争吵	司机报乘客吐车上不**车费,引发争吵	0
Y40b2de	转:**医院抢救室—无名氏—心梗	接触史不详	0
Yda6112	**司机现场报:乘客吐车上,赔偿问题起争执。	**司机现场报:乘客吐车上,赔偿问题起争执。	0
Y1213b5	转:第**医院住院部7楼28床——车祸,脑损伤	否认接触史	0
Yfa901b	转:**医院2-3楼22床(需评估)要两点半到五院,已告知一点多在来电,视车辆情况派**无名氏—昏迷.气切		0
Y144d23	报警人现场报有消费的小费纠纷	报警人现场报有消费的小费纠纷	0
